,gene_name,uniprot_id,larval_lethal
12501,FBgn0037916,Q9VGL9,other viable
12502,FBgn0037916,A8E6F9,other viable
12503,FBgn0037916,Q9VGL9,other viable
12504,FBgn0032249,Q9VKV6,other viable
12505,FBgn0034365,Q95SA3,other viable
12506,FBgn0034365,Q95SA3,other viable
12507,FBgn0034363,Q7JY26,other viable
12508,FBgn0032407,Q8IP97,other viable
12509,FBgn0034362,Q7JVK8,other viable
12510,FBgn0030575,Q9VY24,other viable
12511,FBgn0032404,Q9VKC1,other viable
12512,FBgn0038704,Q8MSG8,other viable
12513,FBgn0038704,Q8MSG8,other viable
12514,FBgn0038984,Q9VCY8,other viable
12515,FBgn0032477,Q9VK30,other viable
12516,FBgn0038490,Q9VEM1,other viable
12517,FBgn0038490,Q9VEM1,other viable
12518,FBgn0036986,Q9VPG0,other viable
12519,FBgn0037902,Q9VGN6,other viable
12520,FBgn0035952,Q9VSS7,other viable
12521,FBgn0038986,Q9VCY6,other viable
12522,FBgn0037900,Q9VGN8,other viable
12523,FBgn0036987,Q9VPF9,other viable
12524,FBgn0036987,Q9VPF9,other viable
12525,FBgn0040382,Q9W5D6,other viable
12526,FBgn0040382,Q9W5D6,other viable
12527,FBgn0037897,Q9VGP1,other viable
12528,FBgn0034154,Q0IGY7,other viable
12529,FBgn0038486,Q9VEM4,other viable
12530,FBgn0283658,Q7KTK9,other viable
12531,FBgn0283658,Q9VM14,other viable
12532,FBgn0038485,Q9VEM5,other viable
12533,FBgn0040383,Q8SZN6,other viable
12534,FBgn0040383,Q9V3T2,other viable
12535,FBgn0038691,Q9VDY7,other viable
12536,FBgn0038484,Q9VEM6,other viable
12537,FBgn0038047,Q9VG72,other viable
12538,FBgn0038047,Q9VG72,other viable
12539,FBgn0263602,Q9VUX9,other viable
12540,FBgn0038693,E1JIQ0,other viable
12541,FBgn0038693,Q9VDY5,other viable
12542,FBgn0038693,E1JIQ0,other viable
12543,FBgn0038693,Q9VDY5,other viable
12544,FBgn0036565,Q9VUY0,other viable
12545,FBgn0036565,Q9VUY0,other viable
12546,FBgn0262476,A1ZB95,other viable
12547,FBgn0262476,A0A0B4K7V4,other viable
12548,FBgn0038468,Q32KD9,other viable
12549,FBgn0038468,Q32KD9,other viable
12550,FBgn0038468,Q32KD9,other viable
12551,FBgn0038694,Q9VDY4,other viable
12552,FBgn0038344,Q9VF56,other viable
12553,FBgn0036994,Q9VPF1,other viable
12554,FBgn0032250,Q9VKV5,other viable
12555,FBgn0038039,Q8SWX8,other viable
12556,FBgn0038039,Q9VG80,other viable
12557,FBgn0002562,P11995,other viable
12558,FBgn0002562,P11995,other viable
12559,FBgn0036995,Q9VPF0,other viable
12560,FBgn0036995,Q9VPF0,other viable
12561,FBgn0036995,Q9VPF0,other viable
12562,FBgn0038803,Q9I7I6,other viable
12563,FBgn0038803,Q9I7I6,other viable
12564,FBgn0038803,Q9I7I6,other viable
12565,FBgn0034350,Q9V8I2,other viable
12566,FBgn0032247,Q9VKV9,other viable
12567,FBgn0043457,Q8T479,other viable
12568,FBgn0263220,Q9W2X0,other viable
12569,FBgn0263220,M9PHI0,other viable
12570,FBgn0263220,Q9W2X0,other viable
12571,FBgn0263220,M9PHI0,other viable
12572,FBgn0263220,Q9W2X0,other viable
12573,FBgn0263220,M9PHI0,other viable
12574,FBgn0263220,Q9W2X0,other viable
12575,FBgn0263220,M9PHI0,other viable
12576,FBgn0037751,Q9VH70,other viable
12577,FBgn0037751,Q9VH70,other viable
12578,FBgn0037751,Q9VH70,other viable
12579,FBgn0037751,Q9VH70,other viable
12580,FBgn0034345,A1ZB80,other viable
12581,FBgn0034345,A0A0B4K897,other viable
12582,FBgn0034345,A1ZB80,other viable
12583,FBgn0034345,A0A0B4K897,other viable
12584,FBgn0034345,A1ZB80,other viable
12585,FBgn0034345,A0A0B4K897,other viable
12586,FBgn0032246,Q9VKW1,other viable
12587,FBgn0038038,Q9VG81,other viable
12588,FBgn0030828,Q8SXG0,other viable
12589,FBgn0266724,Q9VUZ1,other viable
12590,FBgn0266724,Q9VUZ1,other viable
12591,FBgn0036575,Q9VUZ3,other viable
12592,FBgn0259229,Q9VPZ4,other viable
12593,FBgn0259229,Q9VPZ4,other viable
12594,FBgn0035620,Q9VRM9,other viable
12595,FBgn0035620,Q9VRM9,other viable
12596,FBgn0035617,Q9VRM6,other viable
12597,FBgn0035957,Q9VST4,other viable
12598,FBgn0035957,Q8T8X7,other viable
12599,FBgn0032470,Q9VK41,other viable
12600,FBgn0031323,Q9VPZ0,other viable
12601,FBgn0032644,Q9VJD0,other viable
12602,FBgn0032644,Q9VJD0,other viable
12603,FBgn0037000,Q9VPE3,other viable
12604,FBgn0037000,Q9VPE3,other viable
12605,FBgn0037000,Q9VPE3,other viable
12606,FBgn0037000,Q9VPE3,other viable
12607,FBgn0039335,Q9VBR1,other viable
12608,FBgn0039335,Q9VBR1,other viable
12609,FBgn0031320,Q9VPY7,other viable
12610,FBgn0031320,Q9VPY7,other viable
12611,FBgn0032471,Q8MSL6,other viable
12612,FBgn0032471,Q9VK40,other viable
12613,FBgn0032471,Q8MSL6,other viable
12614,FBgn0032471,Q9VK40,other viable
12615,FBgn0031317,Q9VPY3,other viable
12616,FBgn0039341,Q9VBQ5,other viable
12617,FBgn0039341,Q9VBQ5,other viable
12618,FBgn0039343,Q9VBQ3,other viable
12619,FBgn0032642,Q9VJD2,other viable
12620,FBgn0039342,Q9VBQ4,other viable
12621,FBgn0037009,A0A1B2AJS5,other viable
12622,FBgn0037009,A0A1B2AJS5,other viable
12623,FBgn0036784,Q8MZ62,other viable
12624,FBgn0036784,Q9VVP4,other viable
12625,FBgn0036784,Q8MZ62,other viable
12626,FBgn0036784,Q9VVP4,other viable
12627,FBgn0034300,Q6AWG9,other viable
12628,FBgn0034300,A0A0B4KFU8,other viable
12629,FBgn0032235,Q9VKX6,other viable
12630,FBgn0032235,Q9VKX6,other viable
12631,FBgn0032235,Q9VKX6,other viable
12632,FBgn0034144,Q8T0U2,other viable
12633,FBgn0035953,Q9VSS9,other viable
12634,FBgn0034288,A1ZB17,other viable
12635,FBgn0037005,Q9VPD8,other viable
12636,FBgn0261550,A0A0B4JCZ0,other viable
12637,FBgn0261550,A0A0B4JCZ0,other viable
12638,FBgn0032464,Q9VK47,other viable
12639,FBgn0038331,Q9VF70,other viable
12640,FBgn0001321,Q9VH23,other viable
12641,FBgn0039347,A0A0B4K7U6,other viable
12642,FBgn0030824,Q9VX73,other viable
12643,FBgn0035951,Q95R98,other viable
12644,FBgn0029747,Q9W4E4,other viable
12645,FBgn0029747,Q8T469,other viable
12646,FBgn0004893,Q9VQU9,other viable
12647,FBgn0037007,Q9VPD6,other viable
12648,FBgn0037007,Q9VPD6,other viable
12649,FBgn0261986,Q9VBP2,other viable
12650,FBgn0032637,Q8T8T4,other viable
12651,FBgn0032637,Q9VJD8,other viable
12652,FBgn0032637,Q8T8T4,other viable
12653,FBgn0032637,Q9VJD8,other viable
12654,FBgn0036437,Q9VUG3,other viable
12655,FBgn0032229,Q9VKY3,other viable
12656,FBgn0039356,Q9VBN8,other viable
12657,FBgn0039356,Q9VBN8,other viable
12658,FBgn0039356,Q9VBN8,other viable
12659,FBgn0039358,A8JRB8,other viable
12660,FBgn0035945,Q8SZY7,other viable
12661,FBgn0035945,Q8SZY7,other viable
12662,FBgn0039373,Q9VBM1,other viable
12663,FBgn0032225,Q9VKY7,other viable
12664,FBgn0035944,Q8IQC1,other viable
12665,FBgn0267366,Q9VAZ1,other viable
12666,FBgn0038396,Q9VEZ4,other viable
12667,FBgn0038396,Q9VEZ4,other viable
12668,FBgn0040723,Q9VPZ1,other viable
12669,FBgn0040723,Q9VPZ1,other viable
12670,FBgn0039554,Q9VAZ0,other viable
12671,FBgn0003145,P06601,other viable
12672,FBgn0034275,Q7K4I4,other viable
12673,FBgn0036612,Q9VV38,other viable
12674,FBgn0036612,Q0E8E2,other viable
12675,FBgn0034267,A1ZAY4,other viable
12676,FBgn0032371,Q9VKF8,other viable
12677,FBgn0039558,Q9VAY6,other viable
12678,FBgn0034266,B7YZJ4,other viable
12679,FBgn0032364,Q2MGK5,other viable
12680,FBgn0032364,Q2MGK5,other viable
12681,FBgn0032214,Q9VL00,other viable
12682,FBgn0034261,A1ZAX8,other viable
12683,FBgn0036597,Q9VV21,other viable
12684,FBgn0039371,Q9VBM3,other viable
12685,FBgn0039371,Q9VBM3,other viable
12686,FBgn0032205,Q8T9L2,other viable
12687,FBgn0039370,Q9VBM4,other viable
12688,FBgn0030814,Q9VX85,other viable
12689,FBgn0032204,Q95TN1,other viable
12690,FBgn0023518,Q8IRW8,other viable
12691,FBgn0023518,Q8IRW8,other viable
12692,FBgn0039563,A1A708,other viable
12693,FBgn0036587,D5SHQ3,other viable
12694,FBgn0030813,Q9VX87,other viable
12695,FBgn0259482,Q9VL13,other viable
12696,FBgn0035960,Q9VST8,other viable
12697,FBgn0028897,Q9VJL9,other viable
12698,FBgn0036614,Q9VV40,other viable
12699,FBgn0035959,Q9VST7,other viable
12700,FBgn0039010,Q9VCV7,other viable
12701,FBgn0031319,Q8IPW6,other viable
12702,FBgn0031319,A0A023GRW3,other viable
12703,FBgn0031319,Q8IPW6,other viable
12704,FBgn0031319,A0A023GRW3,other viable
12705,FBgn0031319,Q8IPW6,other viable
12706,FBgn0031319,A0A023GRW3,other viable
12707,FBgn0266417,Q9VV43,other viable
12708,FBgn0266417,Q9VV43,other viable
12709,FBgn0003087,Q24454,other viable
12710,FBgn0028884,Q9VJM2,other viable
12711,FBgn0028884,Q9VJM2,other viable
12712,FBgn0028520,Q9VJM3,other viable
12713,FBgn0031318,Q8SZM4,other viable
12714,FBgn0031318,Q8SZM4,other viable
12715,FBgn0039565,Q9VAX9,other viable
12716,FBgn0030803,Q9VX97,other viable
12717,FBgn0036624,Q9VV52,other viable
12718,FBgn0026085,Q9W4M8,other viable
12719,FBgn0026085,Q9W4M8,other viable
12720,FBgn0037999,Q95S48,other viable
12721,FBgn0037999,Q9VGC2,other viable
12722,FBgn0038766,Q9VDQ5,other viable
12723,FBgn0038766,Q9VDQ5,other viable
12724,FBgn0034230,A1ZAU6,other viable
12725,FBgn0039566,Q9VAX8,other viable
12726,FBgn0034229,A1ZAU4,other viable
12727,FBgn0034229,A1ZAU4,other viable
12728,FBgn0036620,J7K8X3,other viable
12729,FBgn0036620,Q9VV47,other viable
12730,FBgn0036620,J7K8X3,other viable
12731,FBgn0036620,Q9VV47,other viable
12732,FBgn0261671,M9MRP6,other viable
12733,FBgn0261671,X2JA38,other viable
12734,FBgn0261671,M9MRP6,other viable
12735,FBgn0261671,X2JA38,other viable
12736,FBgn0032187,Q9VL34,other viable
12737,FBgn0035607,Q9VRL7,other viable
12738,FBgn0037996,Q9VGC5,other viable
12739,FBgn0034225,Q7K0L5,other viable
12740,FBgn0031220,Q2PDV9,other viable
12741,FBgn0031220,Q2PDV9,other viable
12742,FBgn0037876,A8JQX6,other viable
12743,FBgn0039568,Q9VAX6,other viable
12744,FBgn0039013,Q9VCV3,other viable
12745,FBgn0039013,Q9VCV3,other viable
12746,FBgn0037994,Q9VGC7,other viable
12747,FBgn0032178,Q9VL44,other viable
12748,FBgn0011592,Q94537,other viable
12749,FBgn0011592,A1Z920,other viable
12750,FBgn0011592,Q94537,other viable
12751,FBgn0011592,A1Z920,other viable
12752,FBgn0011592,Q94537,other viable
12753,FBgn0011592,A1Z920,other viable
12754,FBgn0011592,Q94537,other viable
12755,FBgn0011592,A1Z920,other viable
12756,FBgn0011592,Q94537,other viable
12757,FBgn0011592,A1Z920,other viable
12758,FBgn0028514,Q8IP30,other viable
12759,FBgn0030792,Q9VXA9,other viable
12760,FBgn0032354,Q9VKI2,other viable
12761,FBgn0031314,Q9VPY0,other viable
12762,FBgn0038756,C4XVH5,other viable
12763,FBgn0039360,Q8MZC4,other viable
12764,FBgn0039360,Q8MZC4,other viable
12765,FBgn0263143,Q9VCU7,other viable
12766,FBgn0038751,Q9VDS1,other viable
12767,FBgn0030790,Q8SZY8,other viable
12768,FBgn0027546,Q9Y106,other viable
12769,FBgn0031310,Q9VPX5,other viable
12770,FBgn0031310,Q2XYI2,other viable
12771,FBgn0031310,Q9VPX5,other viable
12772,FBgn0031310,Q2XYI2,other viable
12773,FBgn0034910,Q9W1J1,other viable
12774,FBgn0027584,B5T1Z0,other viable
12775,FBgn0030788,Q9VXB3,other viable
12776,FBgn0036622,Q9VV49,other viable
12777,FBgn0036622,Q9VV49,other viable
12778,FBgn0036622,Q9VV49,other viable
12779,FBgn0034733,Q8MS45,other viable
12780,FBgn0034733,Q9W247,other viable
12781,FBgn0034733,Q8MS45,other viable
12782,FBgn0034733,Q9W247,other viable
12783,FBgn0032348,Q9VKJ1,other viable
12784,FBgn0259795,Q7K2S9,other viable
12785,FBgn0283525,Q9VPX3,other viable
12786,FBgn0033834,A1Z9C4,other viable
12787,FBgn0033834,A1Z9C4,other viable
12788,FBgn0035040,B9EQU7,other viable
12789,FBgn0035040,Q9W134,other viable
12790,FBgn0033826,E1UIB1,other viable
12791,FBgn0033826,Q8MS88,other viable
12792,FBgn0039355,A0A0B4KHV9,other viable
12793,FBgn0039355,A0A0B4KHV9,other viable
12794,FBgn0036623,D5AEK7,other viable
12795,FBgn0036623,D5AEK7,other viable
12796,FBgn0036623,D5AEK7,other viable
12797,FBgn0036623,D5AEK7,other viable
12798,FBgn0039022,C4XVL8,other viable
12799,FBgn0039023,Q9VCU2,other viable
12800,FBgn0033819,A1Z9B2,other viable
12801,FBgn0033818,A1Z9B0,other viable
12802,FBgn0032169,Q9VL59,other viable
12803,FBgn0035036,Q9W137,other viable
12804,FBgn0037862,Q8T4D6,other viable
12805,FBgn0032339,Q9VKK2,other viable
12806,FBgn0039029,Q9VCT5,other viable
12807,FBgn0028870,Q9V3K5,other viable
12808,FBgn0038739,Q9VDT4,other viable
12809,FBgn0038739,C6TP44,other viable
12810,FBgn0038739,Q9VDT4,other viable
12811,FBgn0038739,C6TP44,other viable
12812,FBgn0037857,Q9VGU3,other viable
12813,FBgn0037857,Q9VGU3,other viable
12814,FBgn0069913,Q9W144,other viable
12815,FBgn0004102,P22810,other viable
12816,FBgn0004102,A0A4D6K2U2,other viable
12817,FBgn0036627,Q9VV55,other viable
12818,FBgn0033816,A1Z9A8,other viable
12819,FBgn0010269,Q24324,other viable
12820,FBgn0030778,X2JFS7,other viable
12821,FBgn0030778,X2JFS7,other viable
12822,FBgn0033815,Q0IGS7,other viable
12823,FBgn0033814,Q7JQR3,other viable
12824,FBgn0035598,Q9VRK6,other viable
12825,FBgn0029838,Q9W440,other viable
12826,FBgn0038735,A0A0B4KHF1,other viable
12827,FBgn0038735,A0A0B4KHF1,other viable
12828,FBgn0038735,A0A0B4KHF1,other viable
12829,FBgn0030429,Q9VYI8,other viable
12830,FBgn0030429,D5A7K9,other viable
12831,FBgn0029839,Q9W439,other viable
12832,FBgn0032170,X2J7M7,other viable
12833,FBgn0032170,X2J7M7,other viable
12834,FBgn0016917,Q24151,other viable
12835,FBgn0016917,A0A0B4KGE1,other viable
12836,FBgn0016917,Q24151,other viable
12837,FBgn0016917,A0A0B4KGE1,other viable
12838,FBgn0016917,Q24151,other viable
12839,FBgn0016917,A0A0B4KGE1,other viable
12840,FBgn0030776,Q9VXC6,other viable
12841,FBgn0032549,Q9VJR8,other viable
12842,FBgn0259818,M9PAY4,other viable
12843,FBgn0259818,M9PAY4,other viable
12844,FBgn0043010,Q9V6L9,other viable
12845,FBgn0043010,Q9V6L9,other viable
12846,FBgn0261393,A0A0B4K6V8,other viable
12847,FBgn0261393,A0A0B4K6V8,other viable
12848,FBgn0261393,A0A0B4K6V8,other viable
12849,FBgn0261393,A0A0B4K6V8,other viable
12850,FBgn0014133,M9PHL6,other viable
12851,FBgn0014133,M9PHA0,other viable
12852,FBgn0014133,M9PHL6,other viable
12853,FBgn0014133,M9PHA0,other viable
12854,FBgn0014133,M9PHL6,other viable
12855,FBgn0014133,M9PHA0,other viable
12856,FBgn0014133,M9PHL6,other viable
12857,FBgn0014133,M9PHA0,other viable
12858,FBgn0014133,M9PHL6,other viable
12859,FBgn0014133,M9PHA0,other viable
12860,FBgn0000153,X2J8B3,other viable
12861,FBgn0000153,X2J8B3,other viable
12862,FBgn0000153,X2J8B3,other viable
12863,FBgn0000153,X2J8B3,other viable
12864,FBgn0003480,O77135,other viable
12865,FBgn0003480,O77135,other viable
12866,FBgn0003480,O77135,other viable
12867,FBgn0003480,O77135,other viable
12868,FBgn0003480,O77135,other viable
12869,FBgn0003480,O77135,other viable
12870,FBgn0016131,Q7K306,other viable
12871,FBgn0016131,Q7K306,other viable
12872,FBgn0016131,Q7K306,other viable
12873,FBgn0016131,Q7K306,other viable
12874,FBgn0003462,P61851,other viable
12875,FBgn0003462,P61851,other viable
12876,FBgn0003462,P61851,other viable
12877,FBgn0003462,P61851,other viable
12878,FBgn0035047,Q9W123,other viable
12879,FBgn0035047,Q9W123,other viable
12880,FBgn0035047,Q9W123,other viable
12881,FBgn0035047,Q9W123,other viable
12882,FBgn0035047,Q9W123,other viable
12883,FBgn0035047,Q9W123,other viable
12884,FBgn0035047,Q9W123,other viable
12885,FBgn0035047,Q9W123,other viable
12886,FBgn0035047,Q9W123,other viable
12887,FBgn0035047,Q9W123,other viable
12888,FBgn0035047,Q9W123,other viable
12889,FBgn0035047,Q9W123,other viable
12890,FBgn0035047,Q9W123,other viable
12891,FBgn0035047,Q9W123,other viable
12892,FBgn0035047,Q9W123,other viable
12893,FBgn0035047,Q9W123,other viable
12894,FBgn0285910,Q9W4P5,other viable
12895,FBgn0285910,Q9W4P5,other viable
12896,FBgn0285910,Q9W4P5,other viable
12897,FBgn0003513,E1JIM6,other viable
12898,FBgn0003513,E1JIM6,other viable
12899,FBgn0003513,E1JIM6,other viable
12900,FBgn0003513,E1JIM6,other viable
12901,FBgn0003513,E1JIM6,other viable
12902,FBgn0003513,E1JIM6,other viable
12903,FBgn0003513,E1JIM6,other viable
12904,FBgn0003513,E1JIM6,other viable
12905,FBgn0003513,E1JIM6,other viable
12906,FBgn0003513,E1JIM6,other viable
12907,FBgn0003513,E1JIM6,other viable
12908,FBgn0263456,X2JAU8,other viable
12909,FBgn0263456,X2JAU8,other viable
12910,FBgn0032590,B5X505,other viable
12911,FBgn0032590,Q9VJK1,other viable
12912,FBgn0033809,A0A0B4KFK6,other viable
12913,FBgn0031299,Q8MS09,other viable
12914,FBgn0033808,Q059A4,other viable
12915,FBgn0039058,Q9VCQ3,other viable
12916,FBgn0035587,X2JAP0,other viable
12917,FBgn0035587,Q9VRJ3,other viable
12918,FBgn0035021,Q2PE14,other viable
12919,FBgn0035021,Q2PE14,other viable
12920,FBgn0035589,Q9VRJ5,other viable
12921,FBgn0029936,Q9W3S4,other viable
12922,FBgn0033806,Q8SZS8,other viable
12923,FBgn0033806,Q7K0L8,other viable
12924,FBgn0029935,Q9W3S5,other viable
12925,FBgn0035016,Q9W158,other viable
12926,FBgn0034735,Q9W245,other viable
12927,FBgn0031971,Q9VLU6,other viable
12928,FBgn0031971,Q9VLU6,other viable
12929,FBgn0031971,Q9VLU6,other viable
12930,FBgn0024291,Q9VK34,other viable
12931,FBgn0024291,Q9VK34,other viable
12932,FBgn0024291,Q9VK34,other viable
12933,FBgn0024291,Q9VK34,other viable
12934,FBgn0024291,Q9VK34,other viable
12935,FBgn0024291,Q9VK34,other viable
12936,FBgn0024291,Q9VK34,other viable
12937,FBgn0024291,Q9VK34,other viable
12938,FBgn0032160,Q9VL68,other viable
12939,FBgn0032160,Q9VL68,other viable
12940,FBgn0035594,Q9VRK2,other viable
12941,FBgn0037849,Q9VGV1,other viable
12942,FBgn0032161,Q9VL67,other viable
12943,FBgn0032161,Q9VL67,other viable
12944,FBgn0029929,Q9W3T2,other viable
12945,FBgn0032162,Q9VL66,other viable
12946,FBgn0029924,Q9W3U0,other viable
12947,FBgn0029924,Q9W3U0,other viable
12948,FBgn0025335,O77475,other viable
12949,FBgn0039344,Q9VBQ2,other viable
12950,FBgn0032585,Q9VJK5,other viable
12951,FBgn0032585,Q9VJK5,other viable
12952,FBgn0031306,Q8SWU4,other viable
12953,FBgn0031306,M9PDX2,other viable
12954,FBgn0038366,Q9VF31,other viable
12955,FBgn0036629,B5RJ44,other viable
12956,FBgn0038738,Q9VDT5,other viable
12957,FBgn0038738,Q9VDT5,other viable
12958,FBgn0037844,Q9VGV7,other viable
12959,FBgn0037844,Q9VGV7,other viable
12960,FBgn0037841,Q9VGW0,other viable
12961,FBgn0035006,Q9W171,other viable
12962,FBgn0039336,C0HBU7,other viable
12963,FBgn0038373,Q9VF23,other viable
12964,FBgn0029906,Q9W3V8,other viable
12965,FBgn0032153,Q9VL77,other viable
12966,FBgn0032153,Q9VL77,other viable
12967,FBgn0038358,Q9VF41,other viable
12968,FBgn0038355,Q9VF44,other viable
12969,FBgn0037843,Q9VGV8,other viable
12970,FBgn0037843,Q9VGV8,other viable
12971,FBgn0261053,Q9VGW1,other viable
12972,FBgn0261053,A0A0B4K6E3,other viable
12973,FBgn0261053,Q9VGW1,other viable
12974,FBgn0261053,A0A0B4K6E3,other viable
12975,FBgn0261053,Q9VGW1,other viable
12976,FBgn0261053,A0A0B4K6E3,other viable
12977,FBgn0261053,Q9VGW1,other viable
12978,FBgn0261053,A0A0B4K6E3,other viable
12979,FBgn0261053,Q9VGW1,other viable
12980,FBgn0261053,A0A0B4K6E3,other viable
12981,FBgn0261053,Q9VGW1,other viable
12982,FBgn0261053,A0A0B4K6E3,other viable
12983,FBgn0261053,Q9VGW1,other viable
12984,FBgn0261053,A0A0B4K6E3,other viable
12985,FBgn0261053,Q9VGW1,other viable
12986,FBgn0261053,A0A0B4K6E3,other viable
12987,FBgn0031894,Q8MRU2,other viable
12988,FBgn0035968,Q9VSV1,other viable
12989,FBgn0035970,Q9VSV3,other viable
12990,FBgn0032553,C0PTU1,other viable
12991,FBgn0032553,Q9VJR3,other viable
12992,FBgn0035971,Q8T4B1,other viable
12993,FBgn0035971,Q9VSV4,other viable
12994,FBgn0035969,Q9VSV2,other viable
12995,FBgn0035969,Q9VSV2,other viable
12996,FBgn0035969,Q9VSV2,other viable
12997,FBgn0035969,Q9VSV2,other viable
12998,FBgn0035969,Q9VSV2,other viable
12999,FBgn0038749,Q9VDS3,other viable
13000,FBgn0039064,Q9VCP4,other viable
13001,FBgn0039064,Q0KI25,other viable
13002,FBgn0038750,Q8MSA0,other viable
13003,FBgn0038750,Q9VDS2,other viable
13004,FBgn0038750,Q8MSA0,other viable
13005,FBgn0038750,Q9VDS2,other viable
13006,FBgn0038752,Q9VDS0,other viable
13007,FBgn0038752,Q8SXB7,other viable
13008,FBgn0038752,Q9VDS0,other viable
13009,FBgn0038752,Q8SXB7,other viable
13010,FBgn0038753,Q9VDR9,other viable
13011,FBgn0035981,Q9VSW7,other viable
13012,FBgn0035981,Q9VSW7,other viable
13013,FBgn0039065,Q9VCP1,other viable
13014,FBgn0035980,Q9VSW4,other viable
13015,FBgn0040984,Q9VJL3,other viable
13016,FBgn0034132,Q7K5K9,other viable
13017,FBgn0032115,Q9VLC4,other viable
13018,FBgn0032115,Q9VLC4,other viable
13019,FBgn0039071,Q9VCN3,other viable
13020,FBgn0038765,Q9VDQ6,other viable
13021,FBgn0030753,Q9VXF9,other viable
13022,FBgn0031296,Q9VPV7,other viable
13023,FBgn0039073,Q7JVX3,other viable
13024,FBgn0030431,Q8IR76,other viable
13025,FBgn0030431,Q9VYI5,other viable
13026,FBgn0034126,A1ZAG1,other viable
13027,FBgn0034126,K4NCP9,other viable
13028,FBgn0030437,Q9VYH9,other viable
13029,FBgn0039075,Q9VCM6,other viable
13030,FBgn0028479,Q8IPE8,other viable
13031,FBgn0028479,Q9V397,other viable
13032,FBgn0028479,Q8IPE8,other viable
13033,FBgn0028479,Q9V397,other viable
13034,FBgn0032132,D6W4W1,other viable
13035,FBgn0032132,Q9VLA3,other viable
13036,FBgn0034664,Q9W2C4,other viable
13037,FBgn0034665,Q9W2C3,other viable
13038,FBgn0038783,Q7KSB4,other viable
13039,FBgn0037024,Q9I7P8,other viable
13040,FBgn0037024,Q8IPU3,other viable
13041,FBgn0038784,Q9VDN6,other viable
13042,FBgn0038784,Q9VDN6,other viable
13043,FBgn0038787,Q9VDN4,other viable
13044,FBgn0263005,Q9VYH2,other viable
13045,FBgn0263005,Q9VYH2,other viable
13046,FBgn0263005,Q9VYH2,other viable
13047,FBgn0263005,Q9VYH2,other viable
13048,FBgn0263005,Q9VYH2,other viable
13049,FBgn0028481,Q9V3X5,other viable
13050,FBgn0028481,Q9V3X5,other viable
13051,FBgn0038795,Q9VDM7,other viable
13052,FBgn0038312,Q6NR13,other viable
13053,FBgn0038312,Q9VFA2,other viable
13054,FBgn0038312,Q6NR13,other viable
13055,FBgn0038312,Q9VFA2,other viable
13056,FBgn0038312,Q6NR13,other viable
13057,FBgn0038312,Q9VFA2,other viable
